donation_id,person_id,email,first_name,last_name,phone,address,city,state,zip,donation_date,amount,donation_type,campaign,payment_method
D-00003280,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-02-08,12,recurring,SUSTAINER,ach
D-00003281,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-03-10,12,recurring,SUSTAINER,credit_card
D-00003282,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-04-09,12,recurring,SUSTAINER,credit_card
D-00003283,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-05-09,12,recurring,SUSTAINER,credit_card
D-00003284,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-06-08,12,recurring,SUSTAINER,credit_card
D-00003285,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-07-08,12,recurring,SUSTAINER,ach
D-00003286,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-08-07,12,recurring,SUSTAINER,credit_card
D-00003287,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-09-06,12,recurring,SUSTAINER,ach
D-00003288,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-10-06,12,recurring,SUSTAINER,ach
D-00003289,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-11-05,12,recurring,SUSTAINER,credit_card
D-00003290,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2022-12-05,12,recurring,SUSTAINER,credit_card
D-00003291,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-01-04,12,recurring,SUSTAINER,credit_card
D-00003292,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-02-03,12,recurring,SUSTAINER,ach
D-00003293,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-03-05,12,recurring,SUSTAINER,ach
D-00003294,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-04-04,12,recurring,SUSTAINER,ach
D-00003295,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-05-04,12,recurring,SUSTAINER,ach
D-00003296,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-06-03,12,recurring,SUSTAINER,ach
D-00003297,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-07-03,12,recurring,SUSTAINER,ach
D-00003298,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-08-02,12,recurring,SUSTAINER,ach
D-00003299,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-09-01,12,recurring,SUSTAINER,credit_card
D-00003300,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-10-01,12,recurring,SUSTAINER,ach
D-00003301,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-10-31,12,recurring,SUSTAINER,ach
D-00003302,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-11-30,12,recurring,SUSTAINER,ach
D-00003303,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2023-12-30,12,recurring,SUSTAINER,ach
D-00003304,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-01-29,12,recurring,SUSTAINER,credit_card
D-00003305,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-02-28,12,recurring,SUSTAINER,ach
D-00003306,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-03-29,12,recurring,SUSTAINER,ach
D-00003307,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-04-28,12,recurring,SUSTAINER,credit_card
D-00003308,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-05-28,12,recurring,SUSTAINER,credit_card
D-00003309,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-06-27,12,recurring,SUSTAINER,ach
D-00003310,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-07-27,12,recurring,SUSTAINER,ach
D-00003311,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-08-26,12,recurring,SUSTAINER,ach
D-00003312,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-09-25,12,recurring,SUSTAINER,ach
D-00003313,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-10-25,12,recurring,SUSTAINER,ach
D-00003314,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-11-24,12,recurring,SUSTAINER,ach
D-00003315,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2024-12-24,12,recurring,SUSTAINER,credit_card
D-00003316,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-01-23,12,recurring,SUSTAINER,credit_card
D-00003317,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-02-22,12,recurring,SUSTAINER,ach
D-00003318,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-03-24,12,recurring,SUSTAINER,ach
D-00003319,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-04-23,12,recurring,SUSTAINER,ach
D-00003320,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-05-23,12,recurring,SUSTAINER,credit_card
D-00003321,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-06-22,12,recurring,SUSTAINER,ach
D-00003322,P-00000254,mark.thompson46@aol.com,Mark,Thompson,6307417954,5761 Diversey Pkwy,Chicago,IL,60654,2025-07-22,12,recurring,SUSTAINER,credit_card
D-00003323,P-00000255,anthony.flores14@msn.com,Anthony,Flores,3121515693,3046 Monroe St,Chicago,IL,60615,2024-02-05,303,one_time,FALL23,check
D-00003324,P-00000256,george.miller19@outlook.com,George,Miller,8478026492,2823 Wacker Dr,Oak Park,IL,60302,2021-05-07,31,one_time,ONLINE,check
D-00003325,P-00000257,paul.harris59@sbcglobal.net,Paul,Harris,6309552442,8359 Irving Park Rd,Chicago,IL,60657,2020-05-27,149,one_time,RADIO,credit_card
D-00003326,P-00000258,amanda.perez55@gmail.com,Amanda,Perez,6304331106,878 Armitage Ave,Oak Park,IL,60302,2020-06-17,222,one_time,MATCH24,check
D-00003327,P-00000260,kimberly.white8@comcast.net,Kimberly,White,6303234805,6417 Harrison St,Chicago,IL,60601,2022-09-06,19,one_time,MATCH24,paypal
D-00003328,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2020-07-11,10,recurring,SUSTAINER,credit_card
D-00003329,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2020-08-10,10,recurring,SUSTAINER,credit_card
D-00003330,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2020-09-09,10,recurring,SUSTAINER,credit_card
D-00003331,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2020-10-09,10,recurring,SUSTAINER,ach
D-00003332,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2020-11-08,10,recurring,SUSTAINER,ach
D-00003333,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2020-12-08,10,recurring,SUSTAINER,credit_card
D-00003334,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2021-01-07,10,recurring,SUSTAINER,credit_card
D-00003335,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2021-02-06,10,recurring,SUSTAINER,credit_card
D-00003336,P-00000261,donald.perez21@hotmail.com,Donald,Perez,6303770742,1578 Irving Park Rd,Chicago,IL,60615,2021-03-08,10,recurring,SUSTAINER,credit_card
D-00003337,P-00000262,george.williams66@att.net,George,Williams,7732034586,9402 Wells St,Chicago,IL,60622,2020-11-03,15,one_time,FALL23,credit_card
D-00003338,P-00000262,george.williams66@att.net,George,Williams,7732034586,9402 Wells St,Chicago,IL,60622,2021-09-22,49,one_time,SPRING24,credit_card
D-00003339,P-00000262,george.williams66@att.net,George,Williams,7732034586,9402 Wells St,Chicago,IL,60622,2024-01-15,77,one_time,JOURNALISM,paypal
D-00003340,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-03-24,10,recurring,SUSTAINER,ach
D-00003341,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-04-23,10,recurring,SUSTAINER,credit_card
D-00003342,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-05-23,10,recurring,SUSTAINER,credit_card
D-00003343,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-06-22,10,recurring,SUSTAINER,credit_card
D-00003344,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-07-22,10,recurring,SUSTAINER,ach
D-00003345,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-08-21,10,recurring,SUSTAINER,ach
D-00003346,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-09-20,10,recurring,SUSTAINER,credit_card
D-00003347,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-10-20,10,recurring,SUSTAINER,credit_card
D-00003348,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-11-19,10,recurring,SUSTAINER,ach
D-00003349,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2020-12-19,10,recurring,SUSTAINER,ach
D-00003350,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-01-18,10,recurring,SUSTAINER,ach
D-00003351,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-02-17,10,recurring,SUSTAINER,ach
D-00003352,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-03-19,10,recurring,SUSTAINER,credit_card
D-00003353,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-04-18,10,recurring,SUSTAINER,ach
D-00003354,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-05-18,10,recurring,SUSTAINER,credit_card
D-00003355,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-06-17,10,recurring,SUSTAINER,ach
D-00003356,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-07-17,10,recurring,SUSTAINER,credit_card
D-00003357,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-08-16,10,recurring,SUSTAINER,credit_card
D-00003358,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-09-15,10,recurring,SUSTAINER,ach
D-00003359,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-10-15,10,recurring,SUSTAINER,credit_card
D-00003360,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-11-14,10,recurring,SUSTAINER,credit_card
D-00003361,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2021-12-14,10,recurring,SUSTAINER,credit_card
D-00003362,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-01-13,10,recurring,SUSTAINER,ach
D-00003363,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-02-12,10,recurring,SUSTAINER,ach
D-00003364,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-03-14,10,recurring,SUSTAINER,ach
D-00003365,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-04-13,10,recurring,SUSTAINER,credit_card
D-00003366,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-05-13,10,recurring,SUSTAINER,credit_card
D-00003367,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-06-12,10,recurring,SUSTAINER,credit_card
D-00003368,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-07-12,10,recurring,SUSTAINER,credit_card
D-00003369,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-08-11,10,recurring,SUSTAINER,ach
D-00003370,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-09-10,10,recurring,SUSTAINER,credit_card
D-00003371,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-10-10,10,recurring,SUSTAINER,credit_card
D-00003372,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-11-09,10,recurring,SUSTAINER,credit_card
D-00003373,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2022-12-09,10,recurring,SUSTAINER,ach
D-00003374,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-01-08,10,recurring,SUSTAINER,credit_card
D-00003375,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-02-07,10,recurring,SUSTAINER,ach
D-00003376,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-03-09,10,recurring,SUSTAINER,ach
D-00003377,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-04-08,10,recurring,SUSTAINER,credit_card
D-00003378,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-05-08,10,recurring,SUSTAINER,credit_card
D-00003379,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-06-07,10,recurring,SUSTAINER,credit_card
D-00003380,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-07-07,10,recurring,SUSTAINER,credit_card
D-00003381,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-08-06,10,recurring,SUSTAINER,ach
D-00003382,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-09-05,10,recurring,SUSTAINER,ach
D-00003383,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-10-05,10,recurring,SUSTAINER,ach
D-00003384,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-11-04,10,recurring,SUSTAINER,ach
D-00003385,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2023-12-04,10,recurring,SUSTAINER,ach
D-00003386,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-01-03,10,recurring,SUSTAINER,ach
D-00003387,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-02-02,10,recurring,SUSTAINER,ach
D-00003388,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-03-03,10,recurring,SUSTAINER,ach
D-00003389,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-04-02,10,recurring,SUSTAINER,ach
D-00003390,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-05-02,10,recurring,SUSTAINER,ach
D-00003391,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-06-01,10,recurring,SUSTAINER,credit_card
D-00003392,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-07-01,10,recurring,SUSTAINER,credit_card
D-00003393,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-07-31,10,recurring,SUSTAINER,credit_card
D-00003394,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-08-30,10,recurring,SUSTAINER,ach
D-00003395,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-09-29,10,recurring,SUSTAINER,credit_card
D-00003396,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-10-29,10,recurring,SUSTAINER,ach
D-00003397,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-11-28,10,recurring,SUSTAINER,ach
D-00003398,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2024-12-28,10,recurring,SUSTAINER,credit_card
D-00003399,P-00000263,christopher.lopez90@att.net,Christopher,Lopez,8724830121,7716 Central Ave,Chicago,IL,60622,2025-01-27,10,recurring,SUSTAINER,ach
D-00003400,P-00000264,michelle.wilson48@outlook.com,Michelle,Wilson,3125070028,4896 Wells St,Chicago,IL,60610,2020-01-17,96,one_time,ONLINE,paypal
D-00003401,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2020-07-21,11,recurring,SUSTAINER,ach
D-00003402,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2020-08-20,11,recurring,SUSTAINER,credit_card
D-00003403,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2020-09-19,11,recurring,SUSTAINER,credit_card
D-00003404,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2020-10-19,11,recurring,SUSTAINER,credit_card
D-00003405,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2020-11-18,11,recurring,SUSTAINER,ach
D-00003406,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2020-12-18,11,recurring,SUSTAINER,credit_card
D-00003407,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-01-17,11,recurring,SUSTAINER,ach
D-00003408,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-02-16,11,recurring,SUSTAINER,ach
D-00003409,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-03-18,11,recurring,SUSTAINER,ach
D-00003410,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-04-17,11,recurring,SUSTAINER,credit_card
D-00003411,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-05-17,11,recurring,SUSTAINER,credit_card
D-00003412,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-06-16,11,recurring,SUSTAINER,credit_card
D-00003413,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-07-16,11,recurring,SUSTAINER,ach
D-00003414,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-08-15,11,recurring,SUSTAINER,ach
D-00003415,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-09-14,11,recurring,SUSTAINER,credit_card
D-00003416,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-10-14,11,recurring,SUSTAINER,ach
D-00003417,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-11-13,11,recurring,SUSTAINER,credit_card
D-00003418,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2021-12-13,11,recurring,SUSTAINER,credit_card
D-00003419,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-01-12,11,recurring,SUSTAINER,ach
D-00003420,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-02-11,11,recurring,SUSTAINER,ach
D-00003421,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-03-13,11,recurring,SUSTAINER,credit_card
D-00003422,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-04-12,11,recurring,SUSTAINER,ach
D-00003423,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-05-12,11,recurring,SUSTAINER,credit_card
D-00003424,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-06-11,11,recurring,SUSTAINER,credit_card
D-00003425,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-07-11,11,recurring,SUSTAINER,ach
D-00003426,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-08-10,11,recurring,SUSTAINER,credit_card
D-00003427,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-09-09,11,recurring,SUSTAINER,ach
D-00003428,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-10-09,11,recurring,SUSTAINER,credit_card
D-00003429,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-11-08,11,recurring,SUSTAINER,ach
D-00003430,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2022-12-08,11,recurring,SUSTAINER,ach
D-00003431,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-01-07,11,recurring,SUSTAINER,credit_card
D-00003432,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-02-06,11,recurring,SUSTAINER,ach
D-00003433,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-03-08,11,recurring,SUSTAINER,ach
D-00003434,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-04-07,11,recurring,SUSTAINER,credit_card
D-00003435,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-05-07,11,recurring,SUSTAINER,ach
D-00003436,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-06-06,11,recurring,SUSTAINER,credit_card
D-00003437,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-07-06,11,recurring,SUSTAINER,ach
D-00003438,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-08-05,11,recurring,SUSTAINER,credit_card
D-00003439,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-09-04,11,recurring,SUSTAINER,credit_card
D-00003440,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-10-04,11,recurring,SUSTAINER,credit_card
D-00003441,P-00000265,linda.nelson97@msn.com,Linda,Nelson,8475460276,2068 Armitage Ave,Chicago,IL,60614,2023-11-03,11,recurring,SUSTAINER,credit_card
