person_id,first_name,last_name,email,phone,address,city,state,zip,engagement_level,giving_capacity
P-00000603,Jessica,Lopez,jessica.lopez69@yahoo.com,7731220326,3011 Oak Park Ave,Chicago,IL,60614,low,major
P-00000604,Nancy,Wright,nancy.wright39@msn.com,3123906405,9210 Kedzie Ave,Evanston,IL,60201,low,low
P-00000605,Patricia,Miller,patricia.miller2@gmail.com,8729355425,4122 Cicero Ave,Chicago,IL,60647,medium,low
P-00000606,Timothy,Gonzalez,timothy.gonzalez80@outlook.com,8728961813,7097 Archer Ave,Chicago,IL,60614,high,low
P-00000607,Barbara,Lee,barbara.lee68@msn.com,8474850404,7160 Harrison St,Chicago,IL,60615,medium,high
P-00000608,Charles,Robinson,charles.robinson78@outlook.com,6303307539,8310 Van Buren St,Chicago,IL,60654,low,low
P-00000609,Patricia,King,patricia.king69@comcast.net,7734674153,552 Oak Park Ave,Chicago,IL,60654,medium,medium
P-00000610,Daniel,Davis,daniel.davis92@gmail.com,8472045533,7992 Cermak Rd,Chicago,IL,60601,low,medium
P-00000611,Steven,Flores,steven.flores43@hotmail.com,6301735053,5211 Michigan Ave,Chicago,IL,60622,medium,medium
P-00000612,Emily,Baker,emily.baker95@aol.com,3121144454,4125 Harlem Ave,Evanston,IL,60201,medium,high
P-00000613,Amanda,Thompson,amanda.thompson20@aol.com,3128905435,1912 Archer Ave,Chicago,IL,60614,low,major
P-00000614,Charles,Allen,charles.allen3@msn.com,8478052514,651 Clark St,Chicago,IL,60601,medium,low
P-00000615,George,Martin,george.martin44@yahoo.com,8478364534,6202 Wells St,Chicago,IL,60614,low,medium
P-00000616,Matthew,Rodriguez,matthew.rodriguez66@hotmail.com,8721074231,8170 Kedzie Ave,Chicago,IL,60601,low,major
P-00000617,Karen,Rodriguez,karen.rodriguez27@yahoo.com,6309905808,5770 Dearborn St,Chicago,IL,60601,low,low
P-00000618,Anthony,Jones,anthony.jones88@sbcglobal.net,6304514674,1787 Congress Pkwy,Chicago,IL,60614,low,low
P-00000619,Charles,Lopez,charles.lopez17@att.net,8729344854,8500 Michigan Ave,Chicago,IL,60654,low,low
P-00000620,Thomas,Ramirez,thomas.ramirez60@hotmail.com,8729779116,1199 Western Ave,Chicago,IL,60615,low,low
P-00000621,James,Martinez,james.martinez86@yahoo.com,8721645649,778 Cermak Rd,Chicago,IL,60647,medium,high
P-00000622,Steven,King,steven.king36@yahoo.com,6304732517,6754 Madison St,Chicago,IL,60647,high,low
P-00000623,Andrew,Moore,andrew.moore14@outlook.com,6309731032,3583 Jackson Blvd,Chicago,IL,60657,low,low
P-00000624,Steven,Thompson,steven.thompson38@comcast.net,6307184398,187 Central Ave,Chicago,IL,60614,low,low
P-00000625,Barbara,Adams,barbara.adams50@msn.com,6305110993,6706 Fullerton Ave,Chicago,IL,60657,medium,medium
P-00000626,David,Green,david.green34@aol.com,7736583161,3350 Fullerton Ave,Chicago,IL,60610,low,medium
P-00000627,Jennifer,Torres,jennifer.torres32@hotmail.com,8725147413,8121 Monroe St,Chicago,IL,60654,low,low
P-00000628,Donald,Mitchell,donald.mitchell7@att.net,7733763779,3309 Franklin St,Chicago,IL,60601,medium,low
P-00000629,Charles,Jones,charles.jones9@hotmail.com,8472255959,3657 Dearborn St,Evanston,IL,60201,high,low
P-00000630,Patricia,Torres,patricia.torres48@aol.com,8726023198,3227 Jackson Blvd,Chicago,IL,60615,medium,low
P-00000631,Amanda,Wilson,amanda.wilson17@outlook.com,3124246849,3932 Van Buren St,Chicago,IL,60622,medium,low
P-00000632,Brian,Sanchez,brian.sanchez55@hotmail.com,8725354489,2543 Cicero Ave,Chicago,IL,60622,high,high
P-00000633,Joseph,Green,joseph.green53@att.net,7731481632,6283 Kedzie Ave,Oak Park,IL,60302,medium,low
P-00000634,Michael,Jones,michael.jones11@comcast.net,8471026505,4045 Western Ave,Evanston,IL,60201,medium,low
P-00000635,Richard,Hall,richard.hall66@aol.com,3121973215,2885 Archer Ave,Chicago,IL,60647,medium,medium
P-00000636,Kenneth,Taylor,kenneth.taylor23@aol.com,7736607423,1975 Central Ave,Chicago,IL,60622,medium,low
P-00000637,Linda,Torres,linda.torres52@gmail.com,7736856494,2933 Wells St,Chicago,IL,60601,low,high
P-00000638,Steven,Martinez,steven.martinez48@yahoo.com,3128104527,921 Wells St,Evanston,IL,60201,low,high
P-00000639,Sandra,Gonzalez,sandra.gonzalez80@icloud.com,6304487924,2890 Van Buren St,Oak Park,IL,60302,medium,medium
P-00000640,Sandra,Hall,sandra.hall7@msn.com,8474099834,2600 Pulaski Rd,Evanston,IL,60201,high,major
P-00000641,Ashley,Sanchez,ashley.sanchez9@aol.com,8475802738,7306 Dearborn St,Chicago,IL,60610,medium,medium
P-00000642,Donald,Hernandez,donald.hernandez58@gmail.com,8478069222,6978 Wells St,Chicago,IL,60601,high,low
P-00000643,Richard,Campbell,richard.campbell65@hotmail.com,8728514782,3583 Franklin St,Chicago,IL,60654,medium,medium
P-00000644,Karen,Williams,karen.williams2@yahoo.com,6304507145,8872 Madison St,Chicago,IL,60610,medium,low
P-00000645,Steven,Martinez,steven.martinez76@outlook.com,8473941616,486 Monroe St,Chicago,IL,60654,medium,high
P-00000646,Daniel,Hall,daniel.hall26@att.net,8472079037,4466 Harlem Ave,Evanston,IL,60201,low,low
P-00000647,Michael,Campbell,michael.campbell80@comcast.net,8725066981,8286 Wells St,Chicago,IL,60615,high,high
P-00000648,Linda,Allen,linda.allen71@aol.com,8472515719,2082 California Ave,Chicago,IL,60657,medium,low
P-00000649,Amanda,Walker,amanda.walker93@sbcglobal.net,7732734428,4697 Roosevelt Rd,Chicago,IL,60654,high,low
P-00000650,Joshua,Perez,joshua.perez23@sbcglobal.net,8479045391,4809 Irving Park Rd,Chicago,IL,60647,low,low
P-00000651,Paul,Rodriguez,paul.rodriguez91@att.net,8474665842,1940 Adams St,Oak Park,IL,60302,high,medium
P-00000652,Donald,Jones,donald.jones7@msn.com,6305768026,1181 Congress Pkwy,Evanston,IL,60201,low,medium
P-00000653,Mark,Smith,mark.smith74@msn.com,6301779957,166 Wells St,Chicago,IL,60647,medium,medium
P-00000654,Mary,Moore,mary.moore2@aol.com,8475876691,4731 Roosevelt Rd,Chicago,IL,60647,low,low
P-00000655,James,Hall,james.hall3@comcast.net,8725330453,5711 Van Buren St,Oak Park,IL,60302,high,low
P-00000656,Elizabeth,Wright,elizabeth.wright28@outlook.com,8726998544,1394 Central Ave,Chicago,IL,60615,low,high
P-00000657,Betty,Brown,betty.brown13@msn.com,8728939174,8588 Monroe St,Chicago,IL,60657,low,high
P-00000658,Kenneth,Williams,kenneth.williams49@msn.com,3129214372,275 Harrison St,Chicago,IL,60647,low,medium
P-00000659,Ashley,Brown,ashley.brown36@gmail.com,6304446839,646 Roosevelt Rd,Chicago,IL,60614,high,low
P-00000660,Anthony,Thomas,anthony.thomas83@gmail.com,8474257983,4502 Kedzie Ave,Evanston,IL,60201,medium,medium
P-00000661,Joshua,Scott,joshua.scott68@outlook.com,6305976820,7733 Archer Ave,Chicago,IL,60614,low,low
P-00000662,Mary,Lee,mary.lee44@comcast.net,8472385049,1720 Cermak Rd,Chicago,IL,60614,high,medium
P-00000663,William,Walker,william.walker2@outlook.com,8729839008,5318 Oak Park Ave,Chicago,IL,60601,medium,low
P-00000664,Karen,Johnson,karen.johnson41@hotmail.com,8721171236,7923 Dearborn St,Chicago,IL,60610,medium,low
P-00000665,Barbara,Wright,barbara.wright81@msn.com,7731239647,3245 Adams St,Chicago,IL,60657,low,high
P-00000666,William,Allen,william.allen18@sbcglobal.net,3122572732,7381 Congress Pkwy,Chicago,IL,60614,low,low
P-00000667,Dorothy,Lewis,dorothy.lewis82@yahoo.com,3128770032,7439 Franklin St,Chicago,IL,60614,low,medium
P-00000668,Dorothy,Nguyen,dorothy.nguyen82@msn.com,6304472696,7241 Van Buren St,Evanston,IL,60201,low,medium
P-00000669,Margaret,Torres,margaret.torres44@yahoo.com,6306449604,9218 Van Buren St,Chicago,IL,60615,high,low
P-00000670,Michael,Robinson,michael.robinson76@hotmail.com,7735272513,4775 Central Ave,Chicago,IL,60654,medium,high
P-00000671,Andrew,Thompson,andrew.thompson2@aol.com,3128299243,6819 Diversey Pkwy,Oak Park,IL,60302,medium,high
P-00000672,Sarah,Gonzalez,sarah.gonzalez58@msn.com,6308587145,867 Cicero Ave,Chicago,IL,60657,low,low
P-00000673,Joshua,Robinson,joshua.robinson70@aol.com,8721561548,9830 Oak Park Ave,Chicago,IL,60647,medium,high
P-00000674,Jennifer,Nelson,jennifer.nelson49@msn.com,6304377136,9799 State St,Evanston,IL,60201,low,high
P-00000675,Sarah,Lee,sarah.lee52@aol.com,8472968093,3797 Adams St,Chicago,IL,60614,medium,low
P-00000676,Linda,King,linda.king73@hotmail.com,6303183448,9590 LaSalle St,Oak Park,IL,60302,low,low
P-00000677,Charles,Thompson,charles.thompson96@msn.com,8728371858,8213 Monroe St,Chicago,IL,60615,medium,medium
P-00000678,Paul,Jackson,paul.jackson83@gmail.com,7731676935,6975 California Ave,Chicago,IL,60657,high,low
P-00000679,Lisa,Anderson,lisa.anderson23@gmail.com,8729269841,9089 Oak Park Ave,Chicago,IL,60601,low,major
P-00000680,Betty,Mitchell,betty.mitchell38@yahoo.com,3128608965,777 Monroe St,Chicago,IL,60601,medium,medium
P-00000681,Linda,Ramirez,linda.ramirez17@comcast.net,8472461433,6313 Congress Pkwy,Evanston,IL,60201,low,major
P-00000682,Kenneth,Lopez,kenneth.lopez14@aol.com,8723037398,1043 Franklin St,Chicago,IL,60610,low,high
P-00000683,Daniel,Green,daniel.green55@sbcglobal.net,6301353153,7164 Van Buren St,Evanston,IL,60201,high,high
P-00000684,Andrew,Nguyen,andrew.nguyen59@aol.com,3121234898,2470 Archer Ave,Chicago,IL,60610,high,low
P-00000685,Robert,Williams,robert.williams94@outlook.com,8471807040,3775 Diversey Pkwy,Oak Park,IL,60302,medium,low
P-00000686,Kevin,Johnson,kevin.johnson45@att.net,8729840597,455 Adams St,Chicago,IL,60657,medium,low
P-00000687,Andrew,Mitchell,andrew.mitchell15@msn.com,3121516394,5939 Monroe St,Chicago,IL,60622,low,medium
P-00000688,Mary,White,mary.white66@aol.com,8728249127,8061 Belmont Ave,Chicago,IL,60647,low,medium
P-00000689,Anthony,Mitchell,anthony.mitchell53@hotmail.com,7733518929,1516 Wells St,Chicago,IL,60601,medium,high
P-00000690,Daniel,Clark,daniel.clark70@comcast.net,6303032656,2786 Harlem Ave,Evanston,IL,60201,low,high
P-00000691,Barbara,Hill,barbara.hill46@aol.com,8471377224,1208 Adams St,Chicago,IL,60654,low,medium
P-00000692,Mary,White,mary.white39@icloud.com,8726644219,8322 Adams St,Chicago,IL,60601,low,low
P-00000693,Kevin,Clark,kevin.clark2@comcast.net,8478863353,9704 Western Ave,Chicago,IL,60610,medium,low
P-00000694,Donna,Martin,donna.martin25@yahoo.com,3124932613,9996 Central Ave,Chicago,IL,60654,high,medium
P-00000695,Robert,Gonzalez,robert.gonzalez12@sbcglobal.net,3127015346,9606 Jackson Blvd,Chicago,IL,60610,medium,medium
P-00000696,Kenneth,Gonzalez,kenneth.gonzalez47@aol.com,8726193595,2968 Western Ave,Oak Park,IL,60302,medium,low
P-00000697,Paul,Davis,paul.davis50@outlook.com,6301065867,6960 Van Buren St,Chicago,IL,60615,low,major
P-00000698,Ashley,White,ashley.white87@yahoo.com,8473570746,7235 Archer Ave,Oak Park,IL,60302,medium,low
P-00000699,Robert,Perez,robert.perez74@att.net,7738738672,4341 Franklin St,Oak Park,IL,60302,medium,low
P-00000700,Jessica,Wright,jessica.wright82@comcast.net,8472407757,8724 Michigan Ave,Evanston,IL,60201,high,high
P-00000701,Brian,Taylor,brian.taylor14@outlook.com,8724415398,5659 Van Buren St,Evanston,IL,60201,high,low
P-00000702,Paul,Hill,paul.hill18@sbcglobal.net,3125065183,9846 Harlem Ave,Chicago,IL,60615,high,medium
P-00000703,Kimberly,Martin,kimberly.martin68@msn.com,7731268116,958 Roosevelt Rd,Oak Park,IL,60302,low,low
P-00000704,Jessica,Miller,jessica.miller16@att.net,6307949666,8206 Dearborn St,Chicago,IL,60610,low,low
P-00000705,Jennifer,White,jennifer.white25@yahoo.com,3127951740,6185 Franklin St,Chicago,IL,60614,low,medium
P-00000706,Jennifer,Hall,jennifer.hall47@msn.com,3125152109,866 Oak Park Ave,Chicago,IL,60654,medium,low
P-00000707,Donald,Adams,donald.adams14@att.net,6303867695,5922 Kedzie Ave,Chicago,IL,60601,medium,low
P-00000708,Sarah,Rivera,sarah.rivera37@msn.com,3122923298,4515 Wacker Dr,Chicago,IL,60654,low,medium
P-00000709,Charles,Robinson,charles.robinson92@hotmail.com,8726259018,3970 Cermak Rd,Chicago,IL,60657,medium,medium
P-00000710,Matthew,Jackson,matthew.jackson37@yahoo.com,8725197739,3301 Western Ave,Chicago,IL,60657,low,low
P-00000711,Donna,Thompson,donna.thompson75@att.net,7735007324,9454 LaSalle St,Evanston,IL,60201,medium,low
P-00000712,Susan,Martinez,susan.martinez9@hotmail.com,8728071422,9226 Congress Pkwy,Chicago,IL,60610,medium,medium
P-00000713,Anthony,Lee,anthony.lee43@hotmail.com,8476579123,6223 Armitage Ave,Evanston,IL,60201,low,low
P-00000714,Patricia,Ramirez,patricia.ramirez9@sbcglobal.net,8721480674,7211 Ashland Ave,Chicago,IL,60615,low,low
P-00000715,Steven,King,steven.king86@hotmail.com,6306868555,5456 State St,Chicago,IL,60622,low,medium
P-00000716,Christopher,Young,christopher.young94@gmail.com,8725713297,8520 Cicero Ave,Chicago,IL,60647,medium,medium
P-00000717,Timothy,Anderson,timothy.anderson24@gmail.com,7739324458,4863 Wacker Dr,Chicago,IL,60622,medium,low
P-00000718,Kimberly,Hernandez,kimberly.hernandez35@outlook.com,8474798057,3967 Harlem Ave,Chicago,IL,60622,low,low
P-00000719,Nancy,Davis,nancy.davis53@att.net,6309468579,6504 Michigan Ave,Evanston,IL,60201,high,low
P-00000720,Kenneth,Campbell,kenneth.campbell57@icloud.com,7731846462,3083 Irving Park Rd,Evanston,IL,60201,high,low
P-00000721,Susan,Nguyen,susan.nguyen82@sbcglobal.net,6301230596,6135 Ashland Ave,Chicago,IL,60614,medium,medium
P-00000722,Michael,Thompson,michael.thompson23@comcast.net,7735970345,4598 Oak Park Ave,Chicago,IL,60647,medium,low
P-00000723,Kevin,Mitchell,kevin.mitchell25@outlook.com,6306360678,2266 Harrison St,Evanston,IL,60201,low,low
P-00000724,Patricia,Jackson,patricia.jackson78@gmail.com,7732435986,6017 Kedzie Ave,Chicago,IL,60657,low,major
P-00000725,Richard,Mitchell,richard.mitchell76@aol.com,8725741882,478 Fullerton Ave,Chicago,IL,60654,medium,medium
P-00000726,Donald,Allen,donald.allen98@comcast.net,8474620597,1988 Harrison St,Evanston,IL,60201,high,medium
P-00000727,George,Jackson,george.jackson33@att.net,8475010768,7877 Madison St,Chicago,IL,60601,low,low
P-00000728,David,Anderson,david.anderson54@outlook.com,7734546434,4959 Fullerton Ave,Chicago,IL,60657,low,medium
P-00000729,Amanda,Perez,amanda.perez39@hotmail.com,3128392053,1342 Irving Park Rd,Chicago,IL,60615,low,medium
P-00000730,Carol,Taylor,carol.taylor47@outlook.com,8471769032,1924 Irving Park Rd,Chicago,IL,60601,low,medium
P-00000731,Daniel,Jones,daniel.jones6@att.net,8728285880,164 Western Ave,Evanston,IL,60201,low,low
P-00000732,Elizabeth,Rodriguez,elizabeth.rodriguez67@msn.com,3128016611,3722 California Ave,Chicago,IL,60601,low,medium
P-00000733,Michelle,Smith,michelle.smith4@att.net,8724033932,5634 Wells St,Chicago,IL,60615,high,low
P-00000734,Jessica,Miller,jessica.miller93@att.net,3122594362,4762 Franklin St,Chicago,IL,60622,high,major
P-00000735,Michelle,Rodriguez,michelle.rodriguez98@comcast.net,6304547480,2811 Jackson Blvd,Oak Park,IL,60302,low,low
P-00000736,Donald,Ramirez,donald.ramirez79@gmail.com,6309042153,1836 Pulaski Rd,Chicago,IL,60615,high,high
P-00000737,Mark,Harris,mark.harris85@icloud.com,7734337013,9704 Van Buren St,Chicago,IL,60647,medium,low
P-00000738,Andrew,Campbell,andrew.campbell71@aol.com,8722926252,9994 LaSalle St,Chicago,IL,60647,high,low
P-00000739,Linda,Taylor,linda.taylor91@gmail.com,3127634699,8147 Congress Pkwy,Chicago,IL,60614,medium,low
P-00000740,Matthew,Adams,matthew.adams64@yahoo.com,6306018768,1331 Ashland Ave,Chicago,IL,60601,medium,low
P-00000741,Donna,Lewis,donna.lewis90@comcast.net,3123644046,4109 Roosevelt Rd,Oak Park,IL,60302,low,high
P-00000742,Sarah,Anderson,sarah.anderson43@outlook.com,8722753313,8283 Kedzie Ave,Chicago,IL,60622,low,medium
P-00000743,Jessica,Davis,jessica.davis96@msn.com,6302661342,493 Cicero Ave,Oak Park,IL,60302,medium,low
P-00000744,Jennifer,Martin,jennifer.martin23@sbcglobal.net,7735886202,2368 Roosevelt Rd,Chicago,IL,60657,medium,medium
P-00000745,Linda,Martin,linda.martin78@comcast.net,8471563889,8453 Adams St,Chicago,IL,60610,medium,low
P-00000746,Carol,King,carol.king71@msn.com,3127900725,6561 Pulaski Rd,Chicago,IL,60654,high,low
P-00000747,Anthony,Williams,anthony.williams84@yahoo.com,3122634461,9118 Monroe St,Chicago,IL,60622,medium,medium
P-00000748,George,Baker,george.baker63@comcast.net,7731834938,4684 Fullerton Ave,Chicago,IL,60601,medium,medium
P-00000749,Christopher,Flores,christopher.flores54@icloud.com,8725149570,6742 Armitage Ave,Chicago,IL,60615,low,low
P-00000750,Linda,Mitchell,linda.mitchell52@comcast.net,3129809609,977 Pulaski Rd,Chicago,IL,60654,low,major
P-00000751,Joshua,White,joshua.white25@comcast.net,7739677980,2474 Michigan Ave,Chicago,IL,60647,high,high
P-00000752,William,Lopez,william.lopez63@outlook.com,6305394203,2588 Van Buren St,Chicago,IL,60610,high,medium
P-00000753,Kenneth,White,kenneth.white12@yahoo.com,8723862750,7969 Van Buren St,Chicago,IL,60601,medium,low
P-00000754,Richard,King,richard.king68@yahoo.com,8472615270,7856 LaSalle St,Chicago,IL,60647,high,low
P-00000755,Charles,Miller,charles.miller8@icloud.com,7732768407,672 Oak Park Ave,Chicago,IL,60622,low,low
P-00000756,Jennifer,Nelson,jennifer.nelson66@hotmail.com,6305294329,1449 Cermak Rd,Chicago,IL,60647,medium,low
P-00000757,Sandra,Miller,sandra.miller25@gmail.com,3127077449,191 Adams St,Oak Park,IL,60302,low,medium
P-00000758,Karen,Smith,karen.smith67@yahoo.com,3129919757,9090 Harlem Ave,Chicago,IL,60614,medium,low
P-00000759,Emily,Torres,emily.torres53@gmail.com,8471941208,8805 Pulaski Rd,Evanston,IL,60201,medium,low
P-00000760,Jennifer,Lee,jennifer.lee89@msn.com,6302653005,1179 Dearborn St,Chicago,IL,60622,medium,major
P-00000761,Amanda,Thomas,amanda.thomas84@att.net,8729399122,7333 Harrison St,Chicago,IL,60615,high,medium
P-00000762,Lisa,Rivera,lisa.rivera91@gmail.com,8477232474,9699 Congress Pkwy,Chicago,IL,60601,low,low
P-00000763,Sandra,Wright,sandra.wright40@gmail.com,8476755327,4398 Central Ave,Chicago,IL,60601,medium,low
P-00000764,Brian,Garcia,brian.garcia88@comcast.net,8728381740,904 Wells St,Chicago,IL,60614,medium,medium
P-00000765,Kevin,White,kevin.white79@msn.com,8725357847,8544 Wells St,Oak Park,IL,60302,medium,medium
P-00000766,Amanda,Scott,amanda.scott76@aol.com,8729190219,3341 Archer Ave,Evanston,IL,60201,medium,low
P-00000767,Steven,Allen,steven.allen41@msn.com,3123648191,5506 Pulaski Rd,Chicago,IL,60654,low,low
P-00000768,Mary,Nguyen,mary.nguyen43@aol.com,8723802743,5422 Harrison St,Chicago,IL,60610,low,medium
P-00000769,Donna,Campbell,donna.campbell50@yahoo.com,7733241105,9687 Madison St,Oak Park,IL,60302,low,low
P-00000770,Kimberly,Nelson,kimberly.nelson71@aol.com,7735826176,4964 Ashland Ave,Evanston,IL,60201,low,medium
P-00000771,Matthew,Lee,matthew.lee68@aol.com,6307063389,964 Cicero Ave,Chicago,IL,60615,high,low
P-00000772,Nancy,Walker,nancy.walker77@att.net,8473612761,521 Congress Pkwy,Chicago,IL,60647,high,medium
P-00000773,Andrew,Nelson,andrew.nelson81@msn.com,7731632731,1408 Adams St,Chicago,IL,60657,low,medium
P-00000774,Dorothy,Wilson,dorothy.wilson94@msn.com,7738318898,4580 Cicero Ave,Evanston,IL,60201,medium,low
P-00000775,Christopher,Robinson,christopher.robinson71@outlook.com,8729531336,209 Cermak Rd,Chicago,IL,60615,medium,low
P-00000776,Charles,Scott,charles.scott45@outlook.com,3127914152,2147 Kedzie Ave,Chicago,IL,60615,low,low
P-00000777,Kenneth,Rodriguez,kenneth.rodriguez83@comcast.net,8477259471,5092 Ashland Ave,Chicago,IL,60622,low,high
P-00000778,Joshua,Taylor,joshua.taylor86@att.net,8473603680,338 Western Ave,Evanston,IL,60201,low,low
P-00000779,Elizabeth,White,elizabeth.white4@icloud.com,6308593548,2096 Archer Ave,Chicago,IL,60615,high,low
P-00000780,Melissa,Allen,melissa.allen83@sbcglobal.net,6309173542,7904 Monroe St,Evanston,IL,60201,high,medium
P-00000781,Timothy,Anderson,timothy.anderson57@icloud.com,3124876345,2467 Madison St,Chicago,IL,60610,medium,low
P-00000782,Carol,Harris,carol.harris6@comcast.net,7732553416,2207 Belmont Ave,Oak Park,IL,60302,low,low
P-00000783,Jennifer,Torres,jennifer.torres41@msn.com,6308820707,9835 Oak Park Ave,Chicago,IL,60654,low,medium
P-00000784,Patricia,Thomas,patricia.thomas76@hotmail.com,7732250844,5741 Monroe St,Chicago,IL,60622,low,low
P-00000785,Daniel,Smith,daniel.smith60@outlook.com,7735275542,6623 Congress Pkwy,Chicago,IL,60614,high,medium
P-00000786,Elizabeth,Martin,elizabeth.martin77@gmail.com,8479512270,639 Diversey Pkwy,Chicago,IL,60601,high,low
P-00000787,Christopher,King,christopher.king96@hotmail.com,8478292496,9208 Van Buren St,Evanston,IL,60201,low,medium
P-00000788,Sandra,Walker,sandra.walker75@outlook.com,3124742849,3303 Dearborn St,Chicago,IL,60601,high,high
P-00000789,William,Perez,william.perez76@msn.com,7733995785,3449 Wells St,Chicago,IL,60647,low,low
P-00000790,Ashley,Adams,ashley.adams72@yahoo.com,8474890702,6296 Jackson Blvd,Chicago,IL,60601,high,high
P-00000791,Charles,Campbell,charles.campbell11@icloud.com,8723949908,5045 Central Ave,Chicago,IL,60622,medium,medium
P-00000792,Sandra,Rodriguez,sandra.rodriguez31@msn.com,6306818812,6845 Harrison St,Chicago,IL,60610,high,high
P-00000793,Jennifer,Lewis,jennifer.lewis75@comcast.net,7738458136,6402 Oak Park Ave,Oak Park,IL,60302,low,low
P-00000794,Timothy,Gonzalez,timothy.gonzalez66@yahoo.com,3125072091,9904 Clark St,Oak Park,IL,60302,medium,medium
P-00000795,Ashley,King,ashley.king59@sbcglobal.net,7735076773,3267 Kedzie Ave,Chicago,IL,60615,medium,low
P-00000796,Kevin,Smith,kevin.smith74@comcast.net,6303762594,4577 Monroe St,Oak Park,IL,60302,low,high
P-00000797,Barbara,Hall,barbara.hall80@hotmail.com,7733086172,5493 Western Ave,Chicago,IL,60601,low,low
P-00000798,Steven,Flores,steven.flores58@yahoo.com,3124776764,8310 Wacker Dr,Evanston,IL,60201,low,medium
P-00000799,Michael,Baker,michael.baker81@outlook.com,3122644173,2668 Fullerton Ave,Chicago,IL,60622,high,low
P-00000800,Ashley,Hernandez,ashley.hernandez35@icloud.com,8725957107,6891 Dearborn St,Chicago,IL,60614,high,medium
P-00000801,Timothy,Robinson,timothy.robinson52@outlook.com,6303126028,6624 Madison St,Chicago,IL,60657,low,low
P-00000802,Melissa,Sanchez,melissa.sanchez77@comcast.net,6302629040,3248 Van Buren St,Chicago,IL,60622,low,medium
P-00000803,Elizabeth,Perez,elizabeth.perez73@gmail.com,8474462511,7351 Harrison St,Evanston,IL,60201,medium,medium
P-00000804,Sandra,Gonzalez,sandra.gonzalez81@att.net,6304535443,7731 Harlem Ave,Chicago,IL,60654,medium,medium
P-00000805,Brian,Allen,brian.allen92@comcast.net,3122346365,5682 Franklin St,Chicago,IL,60654,low,low
P-00000806,Donna,Rivera,donna.rivera44@sbcglobal.net,6308352245,9628 Ashland Ave,Chicago,IL,60615,low,medium
P-00000807,Linda,Harris,linda.harris98@sbcglobal.net,8476234748,1643 Roosevelt Rd,Oak Park,IL,60302,low,high
P-00000808,Thomas,Smith,thomas.smith3@aol.com,6307923985,8629 Clark St,Chicago,IL,60622,medium,high
P-00000809,James,Clark,james.clark27@gmail.com,8475910662,2230 Central Ave,Oak Park,IL,60302,low,low
P-00000810,Timothy,Torres,timothy.torres76@outlook.com,8473074242,6365 Madison St,Chicago,IL,60647,low,low
P-00000811,Matthew,Lee,matthew.lee13@hotmail.com,6307886608,3721 Dearborn St,Oak Park,IL,60302,high,major
P-00000812,William,Gonzalez,william.gonzalez55@outlook.com,3127903538,3788 Monroe St,Chicago,IL,60615,low,medium
P-00000813,George,Baker,george.baker94@icloud.com,6302702424,8559 California Ave,Chicago,IL,60654,low,medium
P-00000814,Anthony,Wright,anthony.wright96@gmail.com,3126600068,8908 Clark St,Chicago,IL,60614,medium,low
P-00000815,Sandra,Thomas,sandra.thomas2@gmail.com,7733868921,1523 Harrison St,Chicago,IL,60601,medium,medium
P-00000816,Susan,Lewis,susan.lewis55@hotmail.com,7731454529,1406 Monroe St,Chicago,IL,60615,low,low
P-00000817,Margaret,Thompson,margaret.thompson14@icloud.com,7734954780,1444 Dearborn St,Chicago,IL,60614,medium,medium
P-00000818,Betty,Taylor,betty.taylor87@outlook.com,8474452097,1503 Ashland Ave,Chicago,IL,60647,low,medium
P-00000819,Lisa,Anderson,lisa.anderson41@sbcglobal.net,6308642139,6820 Cermak Rd,Evanston,IL,60201,low,low
P-00000820,Joshua,Lewis,joshua.lewis47@aol.com,3126811303,4399 California Ave,Chicago,IL,60654,high,major
P-00000821,Karen,Anderson,karen.anderson58@sbcglobal.net,7734022345,3667 Belmont Ave,Chicago,IL,60647,medium,medium
P-00000822,Michael,Nelson,michael.nelson52@icloud.com,6306010281,8383 Pulaski Rd,Chicago,IL,60657,high,low
P-00000823,Carol,Perez,carol.perez51@msn.com,7737554845,2820 Roosevelt Rd,Chicago,IL,60615,low,low
P-00000824,Brian,Moore,brian.moore90@att.net,7736408520,6058 Madison St,Chicago,IL,60647,low,high
P-00000825,Paul,Lee,paul.lee34@sbcglobal.net,8725716302,873 Fullerton Ave,Chicago,IL,60614,medium,medium
P-00000826,Charles,Allen,charles.allen98@hotmail.com,8729786301,6633 Western Ave,Chicago,IL,60657,low,medium
P-00000827,Donna,Sanchez,donna.sanchez92@comcast.net,8721791624,2115 Harlem Ave,Chicago,IL,60654,medium,low
P-00000828,Susan,Ramirez,susan.ramirez88@hotmail.com,8724958905,7478 Cicero Ave,Evanston,IL,60201,medium,major
P-00000829,Sarah,Baker,sarah.baker29@gmail.com,6309309740,5792 Harlem Ave,Chicago,IL,60614,medium,low
P-00000830,Steven,Williams,steven.williams89@gmail.com,7732991367,2686 Central Ave,Chicago,IL,60654,medium,medium
P-00000831,Melissa,Hill,melissa.hill68@sbcglobal.net,8473285362,8562 Wacker Dr,Chicago,IL,60610,low,medium
P-00000832,Timothy,Sanchez,timothy.sanchez10@aol.com,3122690792,9654 Fullerton Ave,Chicago,IL,60647,medium,low
P-00000833,Charles,Walker,charles.walker88@yahoo.com,3125584470,7827 Van Buren St,Chicago,IL,60614,medium,low
